m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
98014.2,28961.5,0.899221,0.506524,185154.71814075764,16.4353,2.44549,1.50152,1.54821,8.01991e-06,1.1047304919348608e-10,10619.531533197458,609.0822373688699,3397.551994691003,1.0007717502138982,1698.1207366935091,414.21596042331566,1.4614688414928865,4404.003621984191,1698.1207366935091,414.21596042331566,196.052598086107,True,1.0,185.1053724297895,178.99712819066792
24104.4,6956.78,0.676853,0.0891309,118088.34461588424,11.0009,1.21907,0.424911,1.1783,3.35799e-06,3.9713847414600425e-11,9839.957387852932,819.9349538662044,4929.653994476368,1.7568719429719506,1788.1331085442337,409.16126212268415,1.9832954502731048,5283.550087165211,1788.1331085442337,409.16126212268415,58.79904408447566,True,0.99,58.60942740544923,55.64498505334375
307864.0,138081.0,-0.719268,0.560248,103071.37377421214,9.75628,1.43202,2.30514,1.27667,6.86504e-06,7.699652625389252e-11,9582.436843798429,890.8690405789387,1552.5874767532616,0.3867254614158937,1119.6069638159263,746.5266207551622,0.2282974864741211,955.9125010837216,1119.6069638159263,746.5266207551622,345.8330114765838,True,1.0,281.22530251269416,270.2880633851964
125542.0,10569.7,0.488087,0.531915,113762.32889520693,10.6437,0.715667,1.46479,1.19827,0.000194546,2.268367250329884e-09,9770.290276733936,839.1052909928918,3342.808494040745,0.9788756662504338,1689.2463452302227,552.0136889352497,1.28748514046843,4053.982370560598,1689.2463452302227,552.0136889352497,108.4259694602654,True,1.0,97.555748062756,94.7409692399492
247277.0,132912.0,0.00224457,0.981071,172926.90143308268,15.4563,0.435793,0.88327,1.30541,1.01136e-05,1.3640887567626327e-10,10508.249207481796,638.5547910211772,3037.4674847365027,0.8617005020073509,1631.5553869387652,453.9770011828337,3.3861807008566447,6856.313165566785,1631.5553869387652,453.9770011828337,251.6510962934444,True,1.0,233.09147526849537,235.2492529195117
200353.0,128726.0,-0.917496,-0.563673,179014.03884847337,15.9442,0.925142,2.92701,2.10117,5.05246e-06,6.888284198880934e-11,10564.915360328216,623.5121965231888,5029.589537632781,1.8183560154200047,1784.5827508581024,326.6796797389368,2.97331122905201,6477.834094436222,1784.5827508581024,326.6796797389368,171.34301322854768,True,1.0,138.4430248507128,133.42351878017578
136468.0,3373.06,-0.715464,0.21896,150971.0323104098,13.6866,2.33989,2.39751,1.53635,3.60976e-06,4.6590693298086215e-11,10279.508688900753,699.9243316288829,4686.196089397762,1.6144927255625896,1792.392092633959,380.8446203582422,1.317976982055326,4117.747712437635,1792.392092633959,380.8446203582422,18.267222055207235,True,0.9,16.525866696815086,16.11211229274327
18052.3,2712.97,-0.846225,0.187169,179026.5290967901,15.9452,2.3481,2.3861,1.13077,1.01136e-05,1.37886988761714e-10,10565.028981469097,623.4821059337804,4852.441198098091,1.7106086250760806,1790.1666672918768,337.1212952803167,0.8325357694065318,2958.086724747006,1790.1666672918768,337.1212952803167,22.820295214435305,True,0.94,22.65722365523309,21.82746182489496
84854.1,21431.2,-0.537713,0.226887,197982.6095093836,17.4579,0.714938,1.65324,1.56146,2.47271e-05,3.4748721068531824e-10,10726.171964816343,581.1155096092376,7539.752868403925,4.308807477675188,1420.234753925679,172.63172317119063,0.8194801823054748,2922.0980471619378,1420.234753925679,172.63172317119063,90.2294100086807,True,1.0,84.02244037596591,79.37153229711856
3621.05,1100.0,-0.895054,0.0847815,164059.3842604557,14.7435,1.49777,2.46794,1.54499,1.48009e-05,1.963196770028876e-10,10420.769476955931,661.9093261953144,4348.151468718946,1.4325876688481929,1787.4593036968834,385.7222356029418,0.8279585514058818,2945.501503335078,1787.4593036968834,385.7222356029418,11.382926956164736,True,0.7,11.248094962718296,10.80506235196831
6956.44,1371.48,-0.870104,-0.211165,86995.25156215034,8.40739,0.29593,2.19114,1.91194,0.00015309,1.5991004698793239e-09,9247.543852455394,983.0084489380577,5349.640120978928,2.0283970467094625,1766.492313887583,414.34486568997954,1.5406328961116258,4552.795617538232,1766.492313887583,414.34486568997954,19.49841649670957,True,0.93,19.262142224704675,18.55189680802175
